Index,Date,Open,High,Low,Close*,Adj,Close**
DAX,01/04/2017,12368.820313,12486.290039,11941.570313,12438.009766,12438.009766,
DAX,01/05/2017,12478.459961,12841.660156,12433.509766,12615.05957,12615.05957,
DAX,01/06/2017,12623.610352,12951.540039,12319,12325.120117,12325.120117,
DAX,01/07/2017,12396.339844,12676.519531,12097.360352,12118.25,12118.25,
DAX,01/08/2017,12147.889648,12336,11868.839844,12055.839844,12055.839844,
DAX,01/09/2017,12101.150391,12828.860352,12050.530273,12828.860352,12828.860352,
DAX,01/10/2017,12866.269531,13255.379883,12849.589844,13229.570313,13229.570313,
DAX,01/11/2017,13342.44043,13525.55957,12847.879883,13023.980469,13023.980469,
DAX,01/12/2017,13044.150391,13338.910156,12810.129883,12917.639648,12917.639648,
DAX,01/01/2018,12897.69043,13596.889648,12745.150391,13189.480469,13189.480469,
DAX,01/02/2018,13235.150391,13301.410156,12003.360352,12435.849609,12435.849609,
DAX,01/03/2018,12386.400391,12459.900391,11726.620117,12096.730469,12096.730469,
DAX,01/04/2018,11997.469727,12647.160156,11792.349609,12612.110352,12612.110352,
DAX,01/05/2018,12610.780273,13204.30957,12547.610352,12604.889648,12604.889648,
DAX,01/06/2018,12678.070313,13170.049805,12104.410156,12306,12306,
DAX,01/07/2018,12147.94043,12886.830078,12132.719727,12805.5,12805.5,
DAX,01/08/2018,12826.700195,12833.110352,12120.650391,12364.05957,12364.05957,
DAX,01/09/2018,12338.360352,12458.299805,11865.469727,12246.730469,12246.730469,
DAX,01/10/2018,12265.889648,12373.290039,11051.040039,11447.509766,11447.509766,
DAX,01/11/2018,11419.610352,11689.959961,11009.25,11257.240234,11257.240234,
DAX,01/12/2018,11534.75,11566.969727,10279.200195,10558.959961,10558.959961,
DAX,01/01/2019,10477.769531,11321.620117,10386.969727,11173.099609,11173.099609,
DAX,01/02/2019,11198.459961,11556.870117,10863.55957,11515.639648,11515.639648,
DAX,01/03/2019,11584.240234,11823.290039,11299.799805,11526.040039,11526.040039,
DAX,01/04/2019,11617.179688,12376.05957,11612.700195,12344.080078,12344.080078,
DAX,01/05/2019,12349.099609,12435.669922,11662.070313,11726.839844,11726.839844,
DAX,01/06/2019,11661.120117,12438.370117,11620.639648,12398.799805,12398.799805,
DAX,01/07/2019,12616.339844,12656.049805,12115.280273,12189.040039,12189.040039,
DAX,01/08/2019,12134.709961,12254.030273,11266.480469,11939.280273,11939.280273,
DAX,01/09/2019,11939.990234,12494.25,11869.280273,12428.080078,12428.080078,
DAX,01/10/2019,12469.669922,12986.490234,11878.980469,12866.790039,12866.790039,
DAX,01/11/2019,12912.089844,13374.269531,12896.719727,13236.379883,13236.379883,
DAX,01/12/2019,13264.929688,13425.849609,12886.549805,13249.009766,13249.009766,
DAX,01/01/2020,13233.709961,13640.05957,12948.169922,12981.969727,12981.969727,
DAX,01/02/2020,13033.169922,13795.240234,11724.120117,11890.349609,11890.349609,
DAX,01/03/2020,12030.269531,12272.990234,8255.650391,9935.839844,9935.839844,
DAX,01/04/2020,9610.669922,11235.570313,9337.019531,10861.639648,10861.639648,
DAX,01/05/2020,10543.360352,11813.139648,10160.889648,11586.849609,11586.849609,
DAX,01/06/2020,11586.849609,12913.129883,11586.849609,12310.929688,12310.929688,
DAX,01/07/2020,12391.719727,13313.900391,12095.110352,12313.360352,12313.360352,
DAX,01/08/2020,12374.459961,13221.820313,12365.610352,12945.379883,12945.379883,
DAX,01/09/2020,13037.200195,13460.459961,12341.580078,12760.730469,12760.730469,
DAX,01/10/2020,12812.080078,13151.799805,11450.080078,11556.480469,11556.480469,
DAX,01/11/2020,11602.910156,13445.110352,11551.360352,13291.160156,13291.160156,
DAX,01/12/2020,13371.660156,13903.110352,13009.480469,13718.780273,13718.780273,
DAX,01/01/2021,13890.219727,14131.519531,13310.950195,13432.870117,13432.870117,
DAX,01/02/2021,13559.94043,14169.490234,13518.450195,13786.290039,13786.290039,
DAX,01/03/2021,13962.429688,15029.700195,13868.200195,15008.339844,15008.339844,
DAX,01/04/2021,15053.769531,15501.839844,15032.519531,15135.910156,15135.910156,
DAX,01/05/2021,15191.790039,15538.009766,14816.349609,15437.509766,15437.509766,
